Vecka,År,Region,Antal vaccinerade,Andel vaccinerade,Vaccinationsstatus,,,
28,2021,Värmland,118927,0.502491,Färdigvaccinerade,,,
28,2021,Örebro,191549,0.761109,Minst 1 dos,,,
28,2021,Örebro,122426,0.486453,Färdigvaccinerade,,,
28,2021,Västmanland,168043,0.735811,Minst 1 dos,,,
28,2021,Västmanland,109230,0.478286,Färdigvaccinerade,,,
28,2021,Dalarna,180069,0.753679,Minst 1 dos,,,
28,2021,Dalarna,123368,0.516357,Färdigvaccinerade,,,
28,2021,Gävleborg,181525,0.756947,Minst 1 dos,,,
28,2021,Gävleborg,122808,0.512101,Färdigvaccinerade,,,
28,2021,Västernorrland,158185,0.775071,Minst 1 dos,,,
28,2021,Västernorrland,96979,0.475175,Färdigvaccinerade,,,
28,2021,Jämtland,80569,0.739484,Minst 1 dos,,,
28,2021,Jämtland,52629,0.483043,Färdigvaccinerade,,,
28,2021,Västerbotten,165622,0.729147,Minst 1 dos,,,
28,2021,Västerbotten,105731,0.465478,Färdigvaccinerade,,,
28,2021,Norrbotten,157595,0.746439,Minst 1 dos,,,
28,2021,Norrbotten,97357,0.461126,Färdigvaccinerade,,,
29,2021,| Sverige |,6298557,0.737407,Minst 1 dos,,,
29,2021,| Sverige |,4019319,0.470564,Färdigvaccinerade,,,
29,2021,Stockholm,1355363,0.694607,Minst 1 dos,,,
29,2021,Stockholm,841274,0.431143,Färdigvaccinerade,,,
29,2021,Uppsala,253469,0.793601,Minst 1 dos,,,
29,2021,Uppsala,163307,0.511307,Färdigvaccinerade,,,
29,2021,Södermanland,185830,0.758607,Minst 1 dos,,,
29,2021,Södermanland,125527,0.512435,Färdigvaccinerade,,,
29,2021,Östergötland,301201,0.780358,Minst 1 dos,,,
29,2021,Östergötland,184768,0.478701,Färdigvaccinerade,,,
29,2021,Jönköping,218216,0.731883,Minst 1 dos,,,
29,2021,Jönköping,142731,0.478711,Färdigvaccinerade,,,
29,2021,Kronoberg,118454,0.716639,Minst 1 dos,,,
29,2021,Kronoberg,74569,0.451138,Färdigvaccinerade,,,
29,2021,Kalmar,161146,0.785002,Minst 1 dos,,,
29,2021,Kalmar,109696,0.534370,Färdigvaccinerade,,,
29,2021,Gotland,38937,0.765527,Minst 1 dos,,,
29,2021,Gotland,26319,0.517449,Färdigvaccinerade,,,
29,2021,Blekinge,102398,0.773031,Minst 1 dos,,,
29,2021,Blekinge,69743,0.526509,Färdigvaccinerade,,,
29,2021,Skåne,811317,0.713809,Minst 1 dos,,,
29,2021,Skåne,530244,0.466516,Färdigvaccinerade,,,
29,2021,Halland,215327,0.780623,Minst 1 dos,,,
29,2021,Halland,131521,0.476802,Färdigvaccinerade,,,
29,2021,Västra Götaland,1014398,0.710050,Minst 1 dos,,,
29,2021,Västra Götaland,623689,0.436565,Färdigvaccinerade,,,
29,2021,Värmland,196872,0.831824,Minst 1 dos,,,
29,2021,Värmland,125139,0.528738,Färdigvaccinerade,,,
29,2021,Örebro,194652,0.773438,Minst 1 dos,,,
29,2021,Örebro,135625,0.538898,Färdigvaccinerade,,,
29,2021,Västmanland,172019,0.753221,Minst 1 dos,,,
29,2021,Västmanland,114659,0.502058,Färdigvaccinerade,,,
29,2021,Dalarna,186080,0.778838,Minst 1 dos,,,
29,2021,Dalarna,124231,0.519969,Färdigvaccinerade,,,
29,2021,Gävleborg,184935,0.771167,Minst 1 dos,,,
29,2021,Gävleborg,131585,0.548701,Färdigvaccinerade,,,
29,2021,Västernorrland,162613,0.796767,Minst 1 dos,,,
29,2021,Västernorrland,99916,0.489566,Färdigvaccinerade,,,
29,2021,Jämtland,83130,0.762990,Minst 1 dos,,,
29,2021,Jämtland,55516,0.509541,Färdigvaccinerade,,,
29,2021,Västerbotten,174721,0.769205,Minst 1 dos,,,
29,2021,Västerbotten,110717,0.487429,Färdigvaccinerade,,,
29,2021,Norrbotten,167479,0.793254,Minst 1 dos,,,
29,2021,Norrbotten,98543,0.466743,Färdigvaccinerade,,,
30,2021,| Sverige |,6439092,0.753860,Minst 1 dos,,,
30,2021,| Sverige |,4276991,0.500731,Färdigvaccinerade,,,
30,2021,Stockholm,1396763,0.715824,Minst 1 dos,,,
30,2021,Stockholm,912432,0.467610,Färdigvaccinerade,,,
30,2021,Uppsala,259025,0.810997,Minst 1 dos,,,
30,2021,Uppsala,176264,0.551875,Färdigvaccinerade,,,
30,2021,Södermanland,188626,0.770021,Minst 1 dos,,,
30,2021,Södermanland,132630,0.541431,Färdigvaccinerade,,,
30,2021,Östergötland,306126,0.793118,Minst 1 dos,,,
30,2021,Östergötland,195418,0.506293,Färdigvaccinerade,,,
30,2021,Jönköping,222655,0.746771,Minst 1 dos,,,
30,2021,Jönköping,143704,0.481974,Färdigvaccinerade,,,
30,2021,Kronoberg,122085,0.738606,Minst 1 dos,,,
30,2021,Kronoberg,79325,0.479911,Färdigvaccinerade,,,
30,2021,Kalmar,164228,0.800016,Minst 1 dos,,,
30,2021,Kalmar,113185,0.551366,Färdigvaccinerade,,,
30,2021,Gotland,41279,0.811572,Minst 1 dos,,,
30,2021,Gotland,26492,0.520850,Färdigvaccinerade,,,
30,2021,Blekinge,104375,0.787956,Minst 1 dos,,,
30,2021,Blekinge,74374,0.561470,Färdigvaccinerade,,,
30,2021,Skåne,827578,0.728115,Minst 1 dos,,,
30,2021,Skåne,567634,0.499413,Färdigvaccinerade,,,
30,2021,Halland,218583,0.792427,Minst 1 dos,,,
30,2021,Halland,140193,0.508240,Färdigvaccinerade,,,
30,2021,Västra Götaland,1040255,0.728150,Minst 1 dos,,,
30,2021,Västra Götaland,657415,0.460172,Färdigvaccinerade,,,
30,2021,Värmland,198254,0.837663,Minst 1 dos,,,
30,2021,Värmland,134245,0.567212,Färdigvaccinerade,,,
30,2021,Örebro,196831,0.782096,Minst 1 dos,,,
30,2021,Örebro,147205,0.584910,Färdigvaccinerade,,,
30,2021,Västmanland,174654,0.764758,Minst 1 dos,,,
30,2021,Västmanland,120178,0.526224,Färdigvaccinerade,,,
30,2021,Dalarna,189436,0.792885,Minst 1 dos,,,
30,2021,Dalarna,131042,0.548476,Färdigvaccinerade,,,
30,2021,Gävleborg,187048,0.779978,Minst 1 dos,,,
30,2021,Gävleborg,139576,0.582023,Färdigvaccinerade,,,
30,2021,Västernorrland,164566,0.806336,Minst 1 dos,,,
30,2021,Västernorrland,107078,0.524658,Färdigvaccinerade,,,
30,2021,Jämtland,83877,0.769846,Minst 1 dos,,,
30,2021,Jämtland,58314,0.535222,Färdigvaccinerade,,,
30,2021,Västerbotten,181349,0.798384,Minst 1 dos,,,
30,2021,Västerbotten,115895,0.510225,Färdigvaccinerade,,,
30,2021,Norrbotten,171499,0.812295,Minst 1 dos,,,
30,2021,Norrbotten,104392,0.494447,Färdigvaccinerade,,,
31,2021,| Sverige |,6550639,0.766919,Minst 1 dos,,,
31,2021,| Sverige |,4568692,0.534882,Färdigvaccinerade,,,
31,2021,Stockholm,1422111,0.728815,Minst 1 dos,,,
31,2021,Stockholm,993572,0.509194,Färdigvaccinerade,,,
31,2021,Uppsala,264913,0.829432,Minst 1 dos,,,
31,2021,Uppsala,187396,0.586729,Färdigvaccinerade,,,
31,2021,Södermanland,191263,0.780786,Minst 1 dos,,,
31,2021,Södermanland,142064,0.579943,Färdigvaccinerade,,,
31,2021,Östergötland,309592,0.802098,Minst 1 dos,,,
31,2021,Östergötland,209450,0.542648,Färdigvaccinerade,,,
31,2021,Jönköping,225274,0.755555,Minst 1 dos,,,
31,2021,Jönköping,152411,0.511177,Färdigvaccinerade,,,
31,2021,Kronoberg,124347,0.752291,Minst 1 dos,,,
31,2021,Kronoberg,84764,0.512817,Färdigvaccinerade,,,
31,2021,Kalmar,166544,0.811298,Minst 1 dos,,,
31,2021,Kalmar,118176,0.575679,Färdigvaccinerade,,,
31,2021,Gotland,42019,0.826121,Minst 1 dos,,,
31,2021,Gotland,27581,0.542261,Färdigvaccinerade,,,
31,2021,Blekinge,105557,0.796879,Minst 1 dos,,,
31,2021,Blekinge,78191,0.590286,Färdigvaccinerade,,,
31,2021,Skåne,845972,0.744299,Minst 1 dos,,,
31,2021,Skåne,603996,0.531405,Färdigvaccinerade,,,
31,2021,Halland,220252,0.798477,Minst 1 dos,,,
31,2021,Halland,154938,0.561695,Färdigvaccinerade,,,
31,2021,Västra Götaland,1058433,0.740874,Minst 1 dos,,,
31,2021,Västra Götaland,693893,0.485706,Färdigvaccinerade,,,
31,2021,Värmland,199097,0.841225,Minst 1 dos,,,
31,2021,Värmland,146477,0.618895,Färdigvaccinerade,,,
31,2021,Örebro,200564,0.796929,Minst 1 dos,,,
31,2021,Örebro,156728,0.622750,Färdigvaccinerade,,,
31,2021,Västmanland,178133,0.779992,Minst 1 dos,,,
31,2021,Västmanland,127402,0.557856,Färdigvaccinerade,,,
31,2021,Dalarna,193790,0.811108,Minst 1 dos,,,
31,2021,Dalarna,138236,0.578587,Färdigvaccinerade,,,
31,2021,Gävleborg,190151,0.792917,Minst 1 dos,,,
31,2021,Gävleborg,147262,0.614073,Färdigvaccinerade,,,
31,2021,Västernorrland,167890,0.822623,Minst 1 dos,,,
31,2021,Västernorrland,111168,0.544698,Färdigvaccinerade,,,
31,2021,Jämtland,85932,0.788707,Minst 1 dos,,,
31,2021,Jämtland,60236,0.552862,Färdigvaccinerade,,,
31,2021,Västerbotten,185156,0.815145,Minst 1 dos,,,
31,2021,Västerbotten,122511,0.539352,Färdigvaccinerade,,,
31,2021,Norrbotten,173649,0.822478,Minst 1 dos,,,
31,2021,Norrbotten,112240,0.531618,Färdigvaccinerade,,,
32,2021,| Sverige |,6686322,0.782804,Minst 1 dos,,,
32,2021,| Sverige |,4903637,0.574096,Färdigvaccinerade,,,
32,2021,Stockholm,1459520,0.747986,Minst 1 dos,,,
32,2021,Stockholm,1072841,0.549818,Färdigvaccinerade,,,
32,2021,Uppsala,270356,0.846473,Minst 1 dos,,,
32,2021,Uppsala,198388,0.621145,Färdigvaccinerade,,,
32,2021,Södermanland,195014,0.796099,Minst 1 dos,,,
32,2021,Södermanland,154191,0.629449,Färdigvaccinerade,,,
32,2021,Östergötland,317762,0.823265,Minst 1 dos,,,
32,2021,Östergötland,221087,0.572797,Färdigvaccinerade,,,
32,2021,Jönköping,230019,0.771469,Minst 1 dos,,,
32,2021,Jönköping,170367,0.571400,Färdigvaccinerade,,,
32,2021,Kronoberg,127734,0.772783,Minst 1 dos,,,
32,2021,Kronoberg,89543,0.541729,Färdigvaccinerade,,,
32,2021,Kalmar,168787,0.822224,Minst 1 dos,,,
32,2021,Kalmar,127287,0.620062,Färdigvaccinerade,,,
32,2021,Gotland,42946,0.844347,Minst 1 dos,,,
32,2021,Gotland,29832,0.586517,Färdigvaccinerade,,,
32,2021,Blekinge,107675,0.812868,Minst 1 dos,,,
32,2021,Blekinge,83087,0.627247,Färdigvaccinerade,,,
32,2021,Skåne,861222,0.757716,Minst 1 dos,,,
32,2021,Skåne,656102,0.577248,Färdigvaccinerade,,,
32,2021,Halland,225087,0.816006,Minst 1 dos,,,
32,2021,Halland,166473,0.603513,Färdigvaccinerade,,,
32,2021,Västra Götaland,1079323,0.755496,Minst 1 dos,,,
32,2021,Västra Götaland,737387,0.516150,Färdigvaccinerade,,,
32,2021,Värmland,202292,0.854725,Minst 1 dos,,,
32,2021,Värmland,159283,0.673003,Färdigvaccinerade,,,
32,2021,Örebro,203494,0.808572,Minst 1 dos,,,
32,2021,Örebro,167132,0.664089,Färdigvaccinerade,,,
32,2021,Västmanland,180946,0.792309,Minst 1 dos,,,
32,2021,Västmanland,134784,0.590179,Färdigvaccinerade,,,
32,2021,Dalarna,195385,0.817784,Minst 1 dos,,,
32,2021,Dalarna,147426,0.617052,Färdigvaccinerade,,,
32,2021,Gävleborg,194022,0.809059,Minst 1 dos,,,
32,2021,Gävleborg,155398,0.647999,Färdigvaccinerade,,,
32,2021,Västernorrland,170652,0.836156,Minst 1 dos,,,
32,2021,Västernorrland,117725,0.576826,Färdigvaccinerade,,,
32,2021,Jämtland,88125,0.808835,Minst 1 dos,,,
32,2021,Jämtland,64382,0.590915,Färdigvaccinerade,,,
32,2021,Västerbotten,189308,0.833424,Minst 1 dos,,,
32,2021,Västerbotten,129550,0.570341,Färdigvaccinerade,,,
32,2021,Norrbotten,176653,0.836706,Minst 1 dos,,,
32,2021,Norrbotten,121372,0.574871,Färdigvaccinerade,,,
33,2021,| Sverige |,6797100,0.795774,Minst 1 dos,,,
33,2021,| Sverige |,5314425,0.622189,Färdigvaccinerade,,,
33,2021,Stockholm,1491329,0.764288,Minst 1 dos,,,
33,2021,Stockholm,1155419,0.592138,Färdigvaccinerade,,,
33,2021,Uppsala,272778,0.854057,Minst 1 dos,,,
33,2021,Uppsala,213537,0.668576,Färdigvaccinerade,,,
33,2021,Södermanland,198632,0.810869,Minst 1 dos,,,
33,2021,Södermanland,165552,0.675827,Färdigvaccinerade,,,
33,2021,Östergötland,320441,0.830205,Minst 1 dos,,,
33,2021,Östergötland,246378,0.638321,Färdigvaccinerade,,,
33,2021,Jönköping,233446,0.782963,Minst 1 dos,,,
33,2021,Jönköping,188378,0.631808,Färdigvaccinerade,,,
33,2021,Kronoberg,129837,0.785506,Minst 1 dos,,,
33,2021,Kronoberg,95004,0.574768,Färdigvaccinerade,,,
33,2021,Kalmar,169980,0.828036,Minst 1 dos,,,
33,2021,Kalmar,139433,0.679230,Färdigvaccinerade,,,
33,2021,Gotland,43700,0.859171,Minst 1 dos,,,
33,2021,Gotland,33074,0.650257,Färdigvaccinerade,,,
33,2021,Blekinge,109334,0.825393,Minst 1 dos,,,
33,2021,Blekinge,88422,0.667522,Färdigvaccinerade,,,
33,2021,Skåne,872532,0.767666,Minst 1 dos,,,
33,2021,Skåne,711812,0.626263,Färdigvaccinerade,,,
33,2021,Halland,228374,0.827922,Minst 1 dos,,,
33,2021,Halland,182858,0.662913,Färdigvaccinerade,,,
33,2021,Västra Götaland,1102044,0.771400,Minst 1 dos,,,
33,2021,Västra Götaland,800941,0.560636,Färdigvaccinerade,,,
33,2021,Värmland,205956,0.870206,Minst 1 dos,,,
33,2021,Värmland,172120,0.727242,Färdigvaccinerade,,,
33,2021,Örebro,206099,0.818922,Minst 1 dos,,,
33,2021,Örebro,179158,0.711874,Färdigvaccinerade,,,
33,2021,Västmanland,183340,0.802792,Minst 1 dos,,,
33,2021,Västmanland,144260,0.631672,Färdigvaccinerade,,,
33,2021,Dalarna,196788,0.823656,Minst 1 dos,,,
33,2021,Dalarna,160813,0.673083,Färdigvaccinerade,,,
33,2021,Gävleborg,196411,0.819021,Minst 1 dos,,,
33,2021,Gävleborg,164477,0.685858,Färdigvaccinerade,,,
33,2021,Västernorrland,172634,0.845868,Minst 1 dos,,,
33,2021,Västernorrland,132900,0.651180,Färdigvaccinerade,,,
33,2021,Jämtland,89845,0.824622,Minst 1 dos,,,
33,2021,Jämtland,69760,0.640276,Färdigvaccinerade,,,
33,2021,Västerbotten,194028,0.854203,Minst 1 dos,,,
33,2021,Västerbotten,138284,0.608792,Färdigvaccinerade,,,
33,2021,Norrbotten,179572,0.850532,Minst 1 dos,,,
33,2021,Norrbotten,131845,0.624476,Färdigvaccinerade,,,
34,2021,| Sverige |,6887165,0.806318,Minst 1 dos,,,
34,2021,| Sverige |,5699081,0.667223,Färdigvaccinerade,,,
34,2021,Stockholm,1511916,0.774838,Minst 1 dos,,,
34,2021,Stockholm,1236113,0.633493,Färdigvaccinerade,,,
34,2021,Uppsala,275378,0.862197,Minst 1 dos,,,
34,2021,Uppsala,228188,0.714447,Färdigvaccinerade,,,
34,2021,Södermanland,201087,0.820891,Minst 1 dos,,,
34,2021,Södermanland,174463,0.712204,Färdigvaccinerade,,,
34,2021,Östergötland,324118,0.839732,Minst 1 dos,,,
34,2021,Östergötland,266038,0.689257,Färdigvaccinerade,,,
34,2021,Jönköping,238153,0.798750,Minst 1 dos,,,
34,2021,Jönköping,200585,0.672750,Färdigvaccinerade,,,
34,2021,Kronoberg,131037,0.792765,Minst 1 dos,,,
34,2021,Kronoberg,103255,0.624686,Färdigvaccinerade,,,
34,2021,Kalmar,170713,0.831606,Minst 1 dos,,,
34,2021,Kalmar,146968,0.715936,Färdigvaccinerade,,,
34,2021,Gotland,44301,0.870987,Minst 1 dos,,,
34,2021,Gotland,36185,0.711421,Färdigvaccinerade,,,
34,2021,Blekinge,110437,0.833720,Minst 1 dos,,,
34,2021,Blekinge,92895,0.701290,Färdigvaccinerade,,,
34,2021,Skåne,883096,0.776961,Minst 1 dos,,,
34,2021,Skåne,761791,0.670235,Färdigvaccinerade,,,
34,2021,Halland,231069,0.837692,Minst 1 dos,,,
34,2021,Halland,198149,0.718348,Färdigvaccinerade,,,
34,2021,Västra Götaland,1124344,0.787010,Minst 1 dos,,,
34,2021,Västra Götaland,871591,0.610090,Färdigvaccinerade,,,
34,2021,Värmland,207268,0.875749,Minst 1 dos,,,
34,2021,Värmland,184268,0.778570,Färdigvaccinerade,,,
34,2021,Örebro,207866,0.825943,Minst 1 dos,,,
34,2021,Örebro,188356,0.748422,Färdigvaccinerade,,,
34,2021,Västmanland,185291,0.811335,Minst 1 dos,,,
34,2021,Västmanland,154967,0.678555,Färdigvaccinerade,,,
34,2021,Dalarna,198817,0.832149,Minst 1 dos,,,
34,2021,Dalarna,171213,0.716612,Färdigvaccinerade,,,
34,2021,Gävleborg,198129,0.826185,Minst 1 dos,,,
34,2021,Gävleborg,173114,0.721874,Färdigvaccinerade,,,
34,2021,Västernorrland,174327,0.854163,Minst 1 dos,,,
34,2021,Västernorrland,144472,0.707880,Färdigvaccinerade,,,
34,2021,Jämtland,90803,0.833414,Minst 1 dos,,,
34,2021,Jämtland,75518,0.693125,Färdigvaccinerade,,,
34,2021,Västerbotten,197169,0.868031,Minst 1 dos,,,
34,2021,Västerbotten,149126,0.656523,Färdigvaccinerade,,,
34,2021,Norrbotten,181846,0.861303,Minst 1 dos,,,
34,2021,Norrbotten,141826,0.671750,Färdigvaccinerade,,,
35,2021,| Sverige |,6964357,0.815356,Minst 1 dos,,,
35,2021,| Sverige |,5994421,0.701800,Färdigvaccinerade,,,
35,2021,Stockholm,1528443,0.783308,Minst 1 dos,,,
35,2021,Stockholm,1292946,0.662619,Färdigvaccinerade,,,
35,2021,Uppsala,278102,0.870726,Minst 1 dos,,,
35,2021,Uppsala,239791,0.750776,Färdigvaccinerade,,,
35,2021,Södermanland,203327,0.830035,Minst 1 dos,,,
35,2021,Södermanland,180150,0.735420,Färdigvaccinerade,,,
35,2021,Östergötland,326187,0.845092,Minst 1 dos,,,
35,2021,Östergötland,282139,0.730972,Färdigvaccinerade,,,
35,2021,Jönköping,243087,0.815299,Minst 1 dos,,,
35,2021,Jönköping,205621,0.689640,Färdigvaccinerade,,,
35,2021,Kronoberg,132279,0.800280,Minst 1 dos,,,
35,2021,Kronoberg,111065,0.671936,Färdigvaccinerade,,,
35,2021,Kalmar,172413,0.839888,Minst 1 dos,,,
35,2021,Kalmar,155736,0.758648,Färdigvaccinerade,,,
35,2021,Gotland,44760,0.880011,Minst 1 dos,,,
35,2021,Gotland,37508,0.737432,Färdigvaccinerade,,,
35,2021,Blekinge,111533,0.841994,Minst 1 dos,,,
35,2021,Blekinge,96647,0.729615,Färdigvaccinerade,,,
35,2021,Skåne,892219,0.784987,Minst 1 dos,,,
35,2021,Skåne,790829,0.695783,Färdigvaccinerade,,,
35,2021,Halland,232512,0.842923,Minst 1 dos,,,
35,2021,Halland,205948,0.746621,Färdigvaccinerade,,,
35,2021,Västra Götaland,1142514,0.799728,Minst 1 dos,,,
35,2021,Västra Götaland,939572,0.657674,Färdigvaccinerade,,,
35,2021,Värmland,208894,0.882620,Minst 1 dos,,,
35,2021,Värmland,191864,0.810664,Färdigvaccinerade,,,
35,2021,Örebro,210056,0.834645,Minst 1 dos,,,
35,2021,Örebro,194337,0.772187,Färdigvaccinerade,,,
35,2021,Västmanland,186745,0.817701,Minst 1 dos,,,
35,2021,Västmanland,163911,0.717718,Färdigvaccinerade,,,
35,2021,Dalarna,200707,0.840059,Minst 1 dos,,,
35,2021,Dalarna,180212,0.754278,Färdigvaccinerade,,,
35,2021,Gävleborg,199606,0.832344,Minst 1 dos,,,
35,2021,Gävleborg,178377,0.743820,Färdigvaccinerade,,,
35,2021,Västernorrland,176366,0.864154,Minst 1 dos,,,
35,2021,Västernorrland,154707,0.758030,Färdigvaccinerade,,,
35,2021,Jämtland,91901,0.843492,Minst 1 dos,,,
35,2021,Jämtland,79014,0.725212,Färdigvaccinerade,,,
35,2021,Västerbotten,199277,0.877312,Minst 1 dos,,,
35,2021,Västerbotten,161241,0.709859,Färdigvaccinerade,,,
35,2021,Norrbotten,183429,0.868801,Minst 1 dos,,,
35,2021,Norrbotten,152806,0.723757,Färdigvaccinerade,,,
36,2021,| Sverige |,7031047,0.823163,Minst 1 dos,,,
36,2021,| Sverige |,6211285,0.727189,Färdigvaccinerade,,,
36,2021,Stockholm,1543641,0.791097,Minst 1 dos,,,
36,2021,Stockholm,1336249,0.684811,Färdigvaccinerade,,,
36,2021,Uppsala,279577,0.875344,Minst 1 dos,,,
36,2021,Uppsala,245945,0.770044,Färdigvaccinerade,,,
36,2021,Södermanland,204961,0.836705,Minst 1 dos,,,
36,2021,Södermanland,184603,0.753599,Färdigvaccinerade,,,
36,2021,Östergötland,328653,0.851481,Minst 1 dos,,,
36,2021,Östergötland,295597,0.765839,Färdigvaccinerade,,,
36,2021,Jönköping,246190,0.825706,Minst 1 dos,,,
36,2021,Jönköping,212029,0.711132,Färdigvaccinerade,,,
36,2021,Kronoberg,133845,0.809754,Minst 1 dos,,,
36,2021,Kronoberg,116925,0.707389,Färdigvaccinerade,,,
36,2021,Kalmar,173682,0.846070,Minst 1 dos,,,
36,2021,Kalmar,160108,0.779946,Färdigvaccinerade,,,
36,2021,Gotland,45166,0.887993,Minst 1 dos,,,
36,2021,Gotland,38272,0.752453,Färdigvaccinerade,,,
36,2021,Blekinge,112155,0.846689,Minst 1 dos,,,
36,2021,Blekinge,101430,0.765723,Färdigvaccinerade,,,
36,2021,Skåne,900822,0.792556,Minst 1 dos,,,
36,2021,Skåne,812296,0.714670,Färdigvaccinerade,,,
36,2021,Halland,233971,0.848213,Minst 1 dos,,,
36,2021,Halland,215974,0.782968,Färdigvaccinerade,,,
36,2021,Västra Götaland,1158676,0.811041,Minst 1 dos,,,
36,2021,Västra Götaland,981367,0.686930,Färdigvaccinerade,,,
36,2021,Värmland,209795,0.886427,Minst 1 dos,,,
36,2021,Värmland,196167,0.828845,Färdigvaccinerade,,,
36,2021,Örebro,211804,0.841591,Minst 1 dos,,,
36,2021,Örebro,198617,0.789193,Färdigvaccinerade,,,
36,2021,Västmanland,188174,0.823959,Minst 1 dos,,,
36,2021,Västmanland,170217,0.745330,Färdigvaccinerade,,,
36,2021,Dalarna,202873,0.849125,Minst 1 dos,,,
36,2021,Dalarna,186591,0.780977,Färdigvaccinerade,,,
36,2021,Gävleborg,201073,0.838461,Minst 1 dos,,,
36,2021,Gävleborg,182204,0.759778,Färdigvaccinerade,,,
36,2021,Västernorrland,177092,0.867711,Minst 1 dos,,,
36,2021,Västernorrland,161533,0.791475,Färdigvaccinerade,,,
36,2021,Jämtland,92749,0.851275,Minst 1 dos,,,
36,2021,Jämtland,82372,0.756032,Färdigvaccinerade,,,
36,2021,Västerbotten,201560,0.887363,Minst 1 dos,,,
36,2021,Västerbotten,169892,0.747945,Färdigvaccinerade,,,
36,2021,Norrbotten,184588,0.874290,Minst 1 dos,,,
36,2021,Norrbotten,162897,0.771552,Färdigvaccinerade,,,
37,2021,| Sverige |,7087595,0.829784,Minst 1 dos,,,
37,2021,| Sverige |,6391895,0.748334,Färdigvaccinerade,,,
37,2021,Stockholm,1556235,0.797551,Minst 1 dos,,,
37,2021,Stockholm,1371276,0.702762,Färdigvaccinerade,,,
37,2021,Uppsala,280895,0.879471,Minst 1 dos,,,
37,2021,Uppsala,254166,0.795783,Färdigvaccinerade,,,
37,2021,Södermanland,206240,0.841927,Minst 1 dos,,,
37,2021,Södermanland,190110,0.776080,Färdigvaccinerade,,,
37,2021,Östergötland,330921,0.857357,Minst 1 dos,,,
37,2021,Östergötland,307274,0.796092,Färdigvaccinerade,,,
37,2021,Jönköping,248633,0.833900,Minst 1 dos,,,
37,2021,Jönköping,217115,0.728190,Färdigvaccinerade,,,
37,2021,Kronoberg,134921,0.816263,Minst 1 dos,,,
37,2021,Kronoberg,122599,0.741716,Färdigvaccinerade,,,
37,2021,Kalmar,174892,0.851964,Minst 1 dos,,,
37,2021,Kalmar,165671,0.807045,Färdigvaccinerade,,,
37,2021,Gotland,45664,0.897784,Minst 1 dos,,,
37,2021,Gotland,41212,0.810255,Färdigvaccinerade,,,
37,2021,Blekinge,112957,0.852744,Minst 1 dos,,,
37,2021,Blekinge,105529,0.796668,Färdigvaccinerade,,,
37,2021,Skåne,908343,0.799174,Minst 1 dos,,,
37,2021,Skåne,830312,0.730521,Färdigvaccinerade,,,
37,2021,Halland,235574,0.854024,Minst 1 dos,,,
37,2021,Halland,222811,0.807754,Färdigvaccinerade,,,
37,2021,Västra Götaland,1171716,0.820169,Minst 1 dos,,,
37,2021,Västra Götaland,1012199,0.708511,Färdigvaccinerade,,,
37,2021,Värmland,210596,0.889811,Minst 1 dos,,,
37,2021,Värmland,200898,0.848835,Färdigvaccinerade,,,
37,2021,Örebro,213133,0.846872,Minst 1 dos,,,
37,2021,Örebro,201191,0.799421,Färdigvaccinerade,,,
37,2021,Västmanland,189419,0.829410,Minst 1 dos,,,
37,2021,Västmanland,174285,0.763143,Färdigvaccinerade,,,
37,2021,Dalarna,204433,0.855655,Minst 1 dos,,,
37,2021,Dalarna,189101,0.791483,Färdigvaccinerade,,,
37,2021,Gävleborg,202427,0.844107,Minst 1 dos,,,
37,2021,Gävleborg,185939,0.775353,Färdigvaccinerade,,,
37,2021,Västernorrland,177967,0.871998,Minst 1 dos,,,
37,2021,Västernorrland,165686,0.811824,Färdigvaccinerade,,,
37,2021,Jämtland,93593,0.859022,Minst 1 dos,,,
37,2021,Jämtland,85768,0.787202,Färdigvaccinerade,,,
37,2021,Västerbotten,203169,0.894446,Minst 1 dos,,,
37,2021,Västerbotten,179009,0.788083,Färdigvaccinerade,,,
37,2021,Norrbotten,185867,0.880348,Minst 1 dos,,,
37,2021,Norrbotten,169744,0.803982,Färdigvaccinerade,,,
38,2021,| Sverige |,7131147,0.834883,Minst 1 dos,,,
38,2021,| Sverige |,6526312,0.764071,Färdigvaccinerade,,,
38,2021,Stockholm,1565841,0.802474,Minst 1 dos,,,
38,2021,Stockholm,1401526,0.718265,Färdigvaccinerade,,,
38,2021,Uppsala,282301,0.883873,Minst 1 dos,,,
38,2021,Uppsala,263634,0.825427,Färdigvaccinerade,,,
38,2021,Södermanland,207383,0.846593,Minst 1 dos,,,
38,2021,Södermanland,193949,0.791751,Färdigvaccinerade,,,
38,2021,Östergötland,334154,0.865733,Minst 1 dos,,,
38,2021,Östergötland,315588,0.817632,Färdigvaccinerade,,,
38,2021,Jönköping,250180,0.839088,Minst 1 dos,,,
38,2021,Jönköping,220496,0.739530,Färdigvaccinerade,,,
38,2021,Kronoberg,135789,0.821515,Minst 1 dos,,,
38,2021,Kronoberg,126128,0.763066,Färdigvaccinerade,,,
38,2021,Kalmar,176189,0.858282,Minst 1 dos,,,
38,2021,Kalmar,167165,0.814323,Färdigvaccinerade,,,
38,2021,Gotland,45838,0.901205,Minst 1 dos,,,
38,2021,Gotland,42819,0.841850,Färdigvaccinerade,,,
38,2021,Blekinge,113552,0.857236,Minst 1 dos,,,
38,2021,Blekinge,107502,0.811562,Färdigvaccinerade,,,
