Län,Län_namn,Kommun,Kommun_namn,Ålder,Befolkning,Antal minst 1 dos,Antal färdigvaccinerade,Andel minst 1 dos,Andel färdigvaccinerade
21,Gävleborg,2181,Sandviken,30-39,4589,3472,2901,0.756592,0.632164
21,Gävleborg,2181,Sandviken,40-49,4526,3826,3562,0.845338,0.787008
21,Gävleborg,2181,Sandviken,50-59,5314,4807,4633,0.904592,0.871848
21,Gävleborg,2181,Sandviken,60-69,4634,4280,4163,0.923608,0.89836
21,Gävleborg,2181,Sandviken,70-79,4650,4384,4269,0.942796,0.918065
21,Gävleborg,2181,Sandviken,80-89,2117,2004,1861,0.946623,0.879074
21,Gävleborg,2181,Sandviken,90 eller äldre,405,366,326,0.903704,0.804938
21,Gävleborg,2182,Söderhamn,16-17,808,484,95,0.59901,0.117574
21,Gävleborg,2182,Söderhamn,18-29,3006,1986,1503,0.660679,0.5
21,Gävleborg,2182,Söderhamn,30-39,2593,1918,1652,0.739684,0.6371
21,Gävleborg,2182,Söderhamn,40-49,2766,2289,2107,0.827549,0.76175
21,Gävleborg,2182,Söderhamn,50-59,3469,3003,2882,0.865667,0.830787
21,Gävleborg,2182,Söderhamn,60-69,3574,3277,3199,0.9169,0.895076
21,Gävleborg,2182,Söderhamn,70-79,3462,3275,3183,0.945985,0.919411
21,Gävleborg,2182,Söderhamn,80-89,1441,1352,1309,0.938237,0.908397
21,Gävleborg,2182,Söderhamn,90 eller äldre,318,293,274,0.921384,0.861635
21,Gävleborg,2183,Bollnäs,16-17,894,620,135,0.693512,0.151007
21,Gävleborg,2183,Bollnäs,18-29,3339,2150,1614,0.643905,0.483378
21,Gävleborg,2183,Bollnäs,30-39,2954,2213,1894,0.749154,0.641165
21,Gävleborg,2183,Bollnäs,40-49,3003,2547,2395,0.848152,0.797536
21,Gävleborg,2183,Bollnäs,50-59,3442,3055,2942,0.887565,0.854736
21,Gävleborg,2183,Bollnäs,60-69,3436,3178,3098,0.924913,0.90163
21,Gävleborg,2183,Bollnäs,70-79,3421,3241,3071,0.947384,0.897691
21,Gävleborg,2183,Bollnäs,80-89,1517,1414,1115,0.932103,0.735003
21,Gävleborg,2183,Bollnäs,90 eller äldre,315,287,231,0.911111,0.733333
21,Gävleborg,2184,Hudiksvall,16-17,1332,881,163,0.661411,0.122372
21,Gävleborg,2184,Hudiksvall,18-29,4661,3256,2512,0.698563,0.53894
21,Gävleborg,2184,Hudiksvall,30-39,4141,3178,2755,0.767447,0.665298
21,Gävleborg,2184,Hudiksvall,40-49,4318,3643,3360,0.843678,0.778138
21,Gävleborg,2184,Hudiksvall,50-59,4879,4348,4191,0.891166,0.858987
21,Gävleborg,2184,Hudiksvall,60-69,4919,4566,4406,0.928237,0.895711
21,Gävleborg,2184,Hudiksvall,70-79,4892,4675,4519,0.955642,0.923753
21,Gävleborg,2184,Hudiksvall,80-89,1976,1862,1772,0.942308,0.896761
21,Gävleborg,2184,Hudiksvall,90 eller äldre,408,369,342,0.904412,0.838235
22,Västernorrland,2260,Ånge,16-17,312,213,16,0.682692,0.051282
22,Västernorrland,2260,Ånge,18-29,1123,818,464,0.728406,0.413179
22,Västernorrland,2260,Ånge,30-39,895,711,519,0.794413,0.579888
22,Västernorrland,2260,Ånge,40-49,974,838,723,0.86037,0.7423
22,Västernorrland,2260,Ånge,50-59,1331,1211,1144,0.909842,0.859504
22,Västernorrland,2260,Ånge,60-69,1421,1316,1288,0.926108,0.906404
22,Västernorrland,2260,Ånge,70-79,1191,1137,1120,0.95466,0.940386
22,Västernorrland,2260,Ånge,80-89,576,548,537,0.951389,0.932292
22,Västernorrland,2260,Ånge,90 eller äldre,104,91,88,0.875,0.846154
22,Västernorrland,2262,Timrå,16-17,631,412,50,0.652932,0.079239
22,Västernorrland,2262,Timrå,18-29,2314,1712,1187,0.739844,0.512965
22,Västernorrland,2262,Timrå,30-39,1978,1533,1231,0.775025,0.622346
22,Västernorrland,2262,Timrå,40-49,2274,1952,1744,0.858399,0.766931
22,Västernorrland,2262,Timrå,50-59,2513,2239,2104,0.890967,0.837246
22,Västernorrland,2262,Timrå,60-69,2093,1928,1894,0.921166,0.904921
22,Västernorrland,2262,Timrå,70-79,2172,2037,2000,0.937845,0.92081
22,Västernorrland,2262,Timrå,80-89,852,804,786,0.943662,0.922535
22,Västernorrland,2262,Timrå,90 eller äldre,146,133,124,0.910959,0.849315
22,Västernorrland,2280,Härnösand,16-17,914,692,92,0.757112,0.100656
22,Västernorrland,2280,Härnösand,18-29,3084,2309,1775,0.748703,0.575551
22,Västernorrland,2280,Härnösand,30-39,2921,2347,1940,0.803492,0.664156
22,Västernorrland,2280,Härnösand,40-49,2816,2459,2217,0.873224,0.787287
22,Västernorrland,2280,Härnösand,50-59,3131,2821,2681,0.90099,0.856276
22,Västernorrland,2280,Härnösand,60-69,3123,2943,2851,0.942363,0.912904
22,Västernorrland,2280,Härnösand,70-79,3306,3159,3099,0.955535,0.937387
22,Västernorrland,2280,Härnösand,80-89,1439,1357,1328,0.943016,0.922863
22,Västernorrland,2280,Härnösand,90 eller äldre,263,219,208,0.8327,0.790875
22,Västernorrland,2281,Sundsvall,16-17,3625,2560,313,0.706207,0.086345
22,Västernorrland,2281,Sundsvall,18-29,13765,10478,7464,0.761206,0.542245
22,Västernorrland,2281,Sundsvall,30-39,12287,9853,7914,0.801904,0.644095
22,Västernorrland,2281,Sundsvall,40-49,12435,10798,9767,0.868355,0.785444
22,Västernorrland,2281,Sundsvall,50-59,13041,11755,11175,0.901388,0.856913
22,Västernorrland,2281,Sundsvall,60-69,11089,10300,10082,0.928848,0.909189
22,Västernorrland,2281,Sundsvall,70-79,10551,10066,9882,0.954033,0.936594
22,Västernorrland,2281,Sundsvall,80-89,4855,4580,4463,0.943357,0.919258
22,Västernorrland,2281,Sundsvall,90 eller äldre,940,845,822,0.898936,0.874468
22,Västernorrland,2282,Kramfors,16-17,624,409,55,0.655449,0.088141
22,Västernorrland,2282,Kramfors,18-29,2060,1429,1073,0.693689,0.520874
22,Västernorrland,2282,Kramfors,30-39,1784,1305,1049,0.731502,0.588004
22,Västernorrland,2282,Kramfors,40-49,1865,1560,1403,0.836461,0.752279
22,Västernorrland,2282,Kramfors,50-59,2579,2274,2182,0.881737,0.846064
22,Västernorrland,2282,Kramfors,60-69,2710,2472,2413,0.912177,0.890406
22,Västernorrland,2282,Kramfors,70-79,2587,2430,2386,0.939312,0.922304
22,Västernorrland,2282,Kramfors,80-89,1099,1016,990,0.924477,0.900819
22,Västernorrland,2282,Kramfors,90 eller äldre,236,211,203,0.894068,0.860169
22,Västernorrland,2283,Sollefteå,16-17,566,392,54,0.69258,0.095406
22,Västernorrland,2283,Sollefteå,18-29,2099,1500,1116,0.714626,0.531682
22,Västernorrland,2283,Sollefteå,30-39,1937,1484,1248,0.766133,0.644295
22,Västernorrland,2283,Sollefteå,40-49,1963,1614,1448,0.822211,0.737646
22,Västernorrland,2283,Sollefteå,50-59,2454,2153,2048,0.877343,0.834556
22,Västernorrland,2283,Sollefteå,60-69,2848,2592,2537,0.910112,0.890801
22,Västernorrland,2283,Sollefteå,70-79,2543,2339,2305,0.91978,0.90641
22,Västernorrland,2283,Sollefteå,80-89,1258,1103,1084,0.876789,0.861685
22,Västernorrland,2283,Sollefteå,90 eller äldre,249,187,183,0.751004,0.73494
22,Västernorrland,2284,Örnsköldsvik,16-17,1905,1457,168,0.764829,0.088189
22,Västernorrland,2284,Örnsköldsvik,18-29,6715,5192,3895,0.773194,0.580045
22,Västernorrland,2284,Örnsköldsvik,30-39,6486,5323,4571,0.820691,0.704749
22,Västernorrland,2284,Örnsköldsvik,40-49,6711,5856,5373,0.872597,0.800626
22,Västernorrland,2284,Örnsköldsvik,50-59,7140,6556,6290,0.918207,0.880952
22,Västernorrland,2284,Örnsköldsvik,60-69,6938,6553,6439,0.944509,0.928077
22,Västernorrland,2284,Örnsköldsvik,70-79,6594,6338,6261,0.961177,0.9495
22,Västernorrland,2284,Örnsköldsvik,80-89,3038,2905,2855,0.956221,0.939763
22,Västernorrland,2284,Örnsköldsvik,90 eller äldre,618,568,551,0.919094,0.891586
23,Jämtland,2303,Ragunda,16-17,153,97,9,0.633987,0.058824
23,Jämtland,2303,Ragunda,18-29,537,341,187,0.635009,0.348231
23,Jämtland,2303,Ragunda,30-39,582,415,269,0.713058,0.462199
23,Jämtland,2303,Ragunda,40-49,495,401,358,0.810101,0.723232
23,Jämtland,2303,Ragunda,50-59,739,643,592,0.870095,0.801083
23,Jämtland,2303,Ragunda,60-69,757,702,682,0.927345,0.900925
23,Jämtland,2303,Ragunda,70-79,706,666,647,0.943343,0.916431
23,Jämtland,2303,Ragunda,80-89,370,343,328,0.927027,0.886486
23,Jämtland,2303,Ragunda,90 eller äldre,65,59,57,0.907692,0.876923
23,Jämtland,2305,Bräcke,16-17,205,117,8,0.570732,0.039024
23,Jämtland,2305,Bräcke,18-29,663,410,240,0.618401,0.361991
23,Jämtland,2305,Bräcke,30-39,579,400,315,0.690846,0.544041
23,Jämtland,2305,Bräcke,40-49,648,529,469,0.816358,0.723765
23,Jämtland,2305,Bräcke,50-59,943,807,746,0.855779,0.791092
23,Jämtland,2305,Bräcke,60-69,932,841,804,0.902361,0.862661
23,Jämtland,2305,Bräcke,70-79,894,836,773,0.935123,0.864653
23,Jämtland,2305,Bräcke,80-89,341,326,320,0.956012,0.938416
23,Jämtland,2305,Bräcke,90 eller äldre,80,74,72,0.925,0.9
23,Jämtland,2309,Krokom,16-17,609,431,44,0.707718,0.07225
23,Jämtland,2309,Krokom,18-29,1487,1019,559,0.685272,0.375925
23,Jämtland,2309,Krokom,30-39,1750,1455,1122,0.831429,0.641143
23,Jämtland,2309,Krokom,40-49,2023,1812,1692,0.895699,0.836382
23,Jämtland,2309,Krokom,50-59,1941,1735,1649,0.893869,0.849562
23,Jämtland,2309,Krokom,60-69,1754,1628,1585,0.928164,0.903649
23,Jämtland,2309,Krokom,70-79,1686,1612,1578,0.956109,0.935943
23,Jämtland,2309,Krokom,80-89,576,552,540,0.958333,0.9375
23,Jämtland,2309,Krokom,90 eller äldre,133,127,124,0.954887,0.932331
23,Jämtland,2313,Strömsund,16-17,372,183,39,0.491935,0.104839
23,Jämtland,2313,Strömsund,18-29,1320,841,556,0.637121,0.421212
23,Jämtland,2313,Strömsund,30-39,1140,852,718,0.747368,0.629825
23,Jämtland,2313,Strömsund,40-49,1161,953,883,0.820844,0.760551
23,Jämtland,2313,Strömsund,50-59,1489,1298,1257,0.871726,0.844191
23,Jämtland,2313,Strömsund,60-69,1696,1566,1528,0.923349,0.900943
23,Jämtland,2313,Strömsund,70-79,1658,1560,1535,0.940893,0.925814
23,Jämtland,2313,Strömsund,80-89,763,721,705,0.944954,0.923984
23,Jämtland,2313,Strömsund,90 eller äldre,154,143,141,0.928571,0.915584
23,Jämtland,2321,Åre,16-17,372,211,10,0.567204,0.026882
23,Jämtland,2321,Åre,18-29,1803,1221,527,0.677205,0.292291
23,Jämtland,2321,Åre,30-39,1821,1388,985,0.762219,0.540912
23,Jämtland,2321,Åre,40-49,1611,1392,1245,0.86406,0.772812
23,Jämtland,2321,Åre,50-59,1480,1316,1245,0.889189,0.841216
23,Jämtland,2321,Åre,60-69,1291,1209,1182,0.936483,0.915569
23,Jämtland,2321,Åre,70-79,974,922,903,0.946612,0.927105
23,Jämtland,2321,Åre,80-89,410,392,369,0.956098,0.9
23,Jämtland,2321,Åre,90 eller äldre,80,77,63,0.9625,0.7875
23,Jämtland,2326,Berg,16-17,242,132,14,0.545455,0.057851
23,Jämtland,2326,Berg,18-29,763,437,222,0.572739,0.290957
23,Jämtland,2326,Berg,30-39,749,497,360,0.663551,0.480641
23,Jämtland,2326,Berg,40-49,680,538,446,0.791176,0.655882
23,Jämtland,2326,Berg,50-59,951,812,744,0.853838,0.782334
23,Jämtland,2326,Berg,60-69,1012,931,900,0.91996,0.889328
23,Jämtland,2326,Berg,70-79,1009,932,915,0.923687,0.906838
23,Jämtland,2326,Berg,80-89,464,441,433,0.950431,0.93319
23,Jämtland,2326,Berg,90 eller äldre,99,92,91,0.929293,0.919192
23,Jämtland,2361,Härjedalen,16-17,315,224,60,0.711111,0.190476
23,Jämtland,2361,Härjedalen,18-29,1220,821,481,0.672951,0.394262
23,Jämtland,2361,Härjedalen,30-39,1098,846,670,0.770492,0.6102
23,Jämtland,2361,Härjedalen,40-49,1080,922,840,0.853704,0.777778
23,Jämtland,2361,Härjedalen,50-59,1338,1206,1152,0.901345,0.860987
23,Jämtland,2361,Härjedalen,60-69,1490,1398,1351,0.938255,0.906711
23,Jämtland,2361,Härjedalen,70-79,1402,1356,1333,0.96719,0.950785
23,Jämtland,2361,Härjedalen,80-89,664,631,621,0.950301,0.935241
23,Jämtland,2361,Härjedalen,90 eller äldre,139,133,129,0.956835,0.928058
23,Jämtland,2380,Östersund,16-17,2116,1384,149,0.654064,0.070416
23,Jämtland,2380,Östersund,18-29,9743,7062,4546,0.724828,0.466591
23,Jämtland,2380,Östersund,30-39,8431,6560,5380,0.778081,0.638121
23,Jämtland,2380,Östersund,40-49,7653,6646,6185,0.868418,0.80818
23,Jämtland,2380,Östersund,50-59,7623,6784,6502,0.889938,0.852945
23,Jämtland,2380,Östersund,60-69,7130,6630,6482,0.929874,0.909116
23,Jämtland,2380,Östersund,70-79,6761,6463,6350,0.955924,0.93921
23,Jämtland,2380,Östersund,80-89,2923,2786,2708,0.95313,0.926445
23,Jämtland,2380,Östersund,90 eller äldre,615,557,534,0.905691,0.868293
24,Västerbotten,2401,Nordmaling,16-17,261,150,15,0.574713,0.057471
24,Västerbotten,2401,Nordmaling,18-29,827,600,385,0.725514,0.465538
24,Västerbotten,2401,Nordmaling,30-39,717,541,445,0.754533,0.620642
24,Västerbotten,2401,Nordmaling,40-49,814,694,632,0.85258,0.776413
24,Västerbotten,2401,Nordmaling,50-59,929,850,811,0.914962,0.872982
24,Västerbotten,2401,Nordmaling,60-69,967,918,906,0.949328,0.936918
24,Västerbotten,2401,Nordmaling,70-79,944,906,895,0.959746,0.948093
24,Västerbotten,2401,Nordmaling,80-89,458,443,437,0.967249,0.954148
24,Västerbotten,2401,Nordmaling,90 eller äldre,91,85,81,0.934066,0.89011
24,Västerbotten,2403,Bjurholm,16-17,80,51,.,0.6375,.
24,Västerbotten,2403,Bjurholm,18-29,303,204,87,0.673267,0.287129
24,Västerbotten,2403,Bjurholm,30-39,251,202,158,0.804781,0.629482
24,Västerbotten,2403,Bjurholm,40-49,224,191,174,0.852679,0.776786
24,Västerbotten,2403,Bjurholm,50-59,294,268,256,0.911565,0.870748
24,Västerbotten,2403,Bjurholm,60-69,309,295,292,0.954693,0.944984
24,Västerbotten,2403,Bjurholm,70-79,326,310,307,0.95092,0.941718
24,Västerbotten,2403,Bjurholm,80-89,172,168,166,0.976744,0.965116
24,Västerbotten,2403,Bjurholm,90 eller äldre,60,57,55,0.95,0.916667
24,Västerbotten,2404,Vindeln,16-17,166,84,9,0.506024,0.054217
24,Västerbotten,2404,Vindeln,18-29,613,421,200,0.686786,0.326264
24,Västerbotten,2404,Vindeln,30-39,599,475,346,0.792988,0.577629
24,Västerbotten,2404,Vindeln,40-49,634,542,478,0.85489,0.753943
24,Västerbotten,2404,Vindeln,50-59,628,537,498,0.855096,0.792994
24,Västerbotten,2404,Vindeln,60-69,736,692,676,0.940217,0.918478
24,Västerbotten,2404,Vindeln,70-79,736,707,694,0.960598,0.942935
24,Västerbotten,2404,Vindeln,80-89,322,307,302,0.953416,0.937888
24,Västerbotten,2404,Vindeln,90 eller äldre,88,83,82,0.943182,0.931818
24,Västerbotten,2409,Robertsfors,16-17,217,144,8,0.663594,0.036866
24,Västerbotten,2409,Robertsfors,18-29,716,525,189,0.73324,0.263966
24,Västerbotten,2409,Robertsfors,30-39,822,695,517,0.845499,0.628954
24,Västerbotten,2409,Robertsfors,40-49,700,612,538,0.874286,0.768571
24,Västerbotten,2409,Robertsfors,50-59,826,773,734,0.935835,0.88862
24,Västerbotten,2409,Robertsfors,60-69,1046,984,969,0.940727,0.926386
24,Västerbotten,2409,Robertsfors,70-79,835,811,801,0.971257,0.959281
24,Västerbotten,2409,Robertsfors,80-89,358,344,340,0.960894,0.949721
24,Västerbotten,2409,Robertsfors,90 eller äldre,85,83,82,0.976471,0.964706
24,Västerbotten,2417,Norsjö,16-17,123,69,5,0.560976,0.04065
24,Västerbotten,2417,Norsjö,18-29,417,300,133,0.719424,0.318945
24,Västerbotten,2417,Norsjö,30-39,416,335,269,0.805288,0.646635
24,Västerbotten,2417,Norsjö,40-49,390,338,307,0.866667,0.787179
24,Västerbotten,2417,Norsjö,50-59,532,493,465,0.926692,0.87406
24,Västerbotten,2417,Norsjö,60-69,609,579,569,0.950739,0.934319
24,Västerbotten,2417,Norsjö,70-79,522,506,503,0.969349,0.963602
24,Västerbotten,2417,Norsjö,80-89,250,240,238,0.96,0.952
24,Västerbotten,2417,Norsjö,90 eller äldre,55,53,52,0.963636,0.945455
24,Västerbotten,2418,Malå,16-17,103,26,.,0.252427,.
24,Västerbotten,2418,Malå,18-29,371,220,76,0.592992,0.204852
24,Västerbotten,2418,Malå,30-39,286,219,103,0.765734,0.36014
24,Västerbotten,2418,Malå,40-49,300,247,198,0.823333,0.66
24,Västerbotten,2418,Malå,50-59,386,352,336,0.911917,0.870466
24,Västerbotten,2418,Malå,60-69,469,447,444,0.953092,0.946695
24,Västerbotten,2418,Malå,70-79,393,389,383,0.989822,0.974555
24,Västerbotten,2418,Malå,80-89,192,188,187,0.979167,0.973958
24,Västerbotten,2418,Malå,90 eller äldre,34,34,32,1,0.941176
24,Västerbotten,2421,Storuman,16-17,148,99,13,0.668919,0.087838
24,Västerbotten,2421,Storuman,18-29,685,480,320,0.70073,0.467153
24,Västerbotten,2421,Storuman,30-39,584,461,389,0.789384,0.666096
24,Västerbotten,2421,Storuman,40-49,579,504,467,0.870466,0.806563
24,Västerbotten,2421,Storuman,50-59,812,758,734,0.933498,0.903941
24,Västerbotten,2421,Storuman,60-69,868,838,829,0.965438,0.955069
24,Västerbotten,2421,Storuman,70-79,786,758,753,0.964377,0.958015
24,Västerbotten,2421,Storuman,80-89,393,376,374,0.956743,0.951654
24,Västerbotten,2421,Storuman,90 eller äldre,87,80,79,0.91954,0.908046
24,Västerbotten,2422,Sorsele,16-17,63,36,.,0.571429,.
24,Västerbotten,2422,Sorsele,18-29,262,181,97,0.69084,0.370229
24,Västerbotten,2422,Sorsele,30-39,257,205,174,0.797665,0.677043
24,Västerbotten,2422,Sorsele,40-49,234,195,180,0.833333,0.769231
24,Västerbotten,2422,Sorsele,50-59,354,308,303,0.870056,0.855932
24,Västerbotten,2422,Sorsele,60-69,367,354,351,0.964578,0.956403
24,Västerbotten,2422,Sorsele,70-79,313,299,294,0.955272,0.939297
24,Västerbotten,2422,Sorsele,80-89,193,188,184,0.974093,0.953368
24,Västerbotten,2422,Sorsele,90 eller äldre,34,32,31,0.941176,0.911765
24,Västerbotten,2425,Dorotea,16-17,64,36,.,0.5625,.
24,Västerbotten,2425,Dorotea,18-29,252,170,69,0.674603,0.27381
24,Västerbotten,2425,Dorotea,30-39,249,207,155,0.831325,0.62249
24,Västerbotten,2425,Dorotea,40-49,247,220,202,0.890688,0.817814
24,Västerbotten,2425,Dorotea,50-59,295,281,274,0.952542,0.928814
24,Västerbotten,2425,Dorotea,60-69,423,402,401,0.950355,0.947991
24,Västerbotten,2425,Dorotea,70-79,362,352,348,0.972376,0.961326
24,Västerbotten,2425,Dorotea,80-89,199,193,192,0.969849,0.964824
24,Västerbotten,2425,Dorotea,90 eller äldre,50,50,49,1,0.98
24,Västerbotten,2460,Vännäs,16-17,324,188,17,0.580247,0.052469
24,Västerbotten,2460,Vännäs,18-29,1187,822,443,0.692502,0.37321
24,Västerbotten,2460,Vännäs,30-39,1171,987,801,0.842869,0.684031
24,Västerbotten,2460,Vännäs,40-49,1023,940,866,0.918866,0.84653
24,Västerbotten,2460,Vännäs,50-59,1084,985,956,0.908672,0.881919
24,Västerbotten,2460,Vännäs,60-69,1011,961,948,0.950544,0.937685
24,Västerbotten,2460,Vännäs,70-79,910,885,873,0.972527,0.959341
24,Västerbotten,2460,Vännäs,80-89,441,424,415,0.961451,0.941043
24,Västerbotten,2460,Vännäs,90 eller äldre,104,98,96,0.942308,0.923077
24,Västerbotten,2462,Vilhelmina,16-17,237,151,6,0.637131,0.025316
24,Västerbotten,2462,Vilhelmina,18-29,868,562,233,0.647465,0.268433
24,Västerbotten,2462,Vilhelmina,30-39,718,522,297,0.727019,0.413649
24,Västerbotten,2462,Vilhelmina,40-49,657,549,403,0.835616,0.613394
24,Västerbotten,2462,Vilhelmina,50-59,809,695,643,0.859085,0.794808
24,Västerbotten,2462,Vilhelmina,60-69,976,921,903,0.943648,0.925205
24,Västerbotten,2462,Vilhelmina,70-79,801,773,764,0.965044,0.953808
24,Västerbotten,2462,Vilhelmina,80-89,404,378,370,0.935644,0.915842
24,Västerbotten,2462,Vilhelmina,90 eller äldre,86,79,78,0.918605,0.906977
24,Västerbotten,2463,Åsele,16-17,89,70,14,0.786517,0.157303
24,Västerbotten,2463,Åsele,18-29,334,253,223,0.757485,0.667665
24,Västerbotten,2463,Åsele,30-39,248,210,197,0.846774,0.794355
24,Västerbotten,2463,Åsele,40-49,304,258,251,0.848684,0.825658
24,Västerbotten,2463,Åsele,50-59,338,296,287,0.87574,0.849112
24,Västerbotten,2463,Åsele,60-69,438,405,398,0.924658,0.908676
24,Västerbotten,2463,Åsele,70-79,402,379,378,0.942786,0.940299
24,Västerbotten,2463,Åsele,80-89,195,182,177,0.933333,0.907692
24,Västerbotten,2463,Åsele,90 eller äldre,48,46,46,0.958333,0.958333
24,Västerbotten,2480,Umeå,16-17,3956,2986,143,0.754803,0.036148
24,Västerbotten,2480,Umeå,18-29,26500,21830,10285,0.823774,0.388113
24,Västerbotten,2480,Umeå,30-39,19242,15941,12675,0.828448,0.658715
24,Västerbotten,2480,Umeå,40-49,15656,14214,12998,0.907895,0.830225
24,Västerbotten,2480,Umeå,50-59,14148,13243,12773,0.936033,0.902813
24,Västerbotten,2480,Umeå,60-69,12041,11514,11275,0.956233,0.936384
24,Västerbotten,2480,Umeå,70-79,10749,10469,10275,0.973951,0.955903
24,Västerbotten,2480,Umeå,80-89,4584,4428,4329,0.965969,0.944372
24,Västerbotten,2480,Umeå,90 eller äldre,933,855,825,0.916399,0.884244
24,Västerbotten,2481,Lycksele,16-17,355,226,34,0.63662,0.095775
24,Västerbotten,2481,Lycksele,18-29,1651,1228,876,0.743792,0.530588
24,Västerbotten,2481,Lycksele,30-39,1487,1178,1011,0.792199,0.679892
24,Västerbotten,2481,Lycksele,40-49,1243,1076,982,0.865648,0.790024
24,Västerbotten,2481,Lycksele,50-59,1552,1427,1378,0.919459,0.887887
24,Västerbotten,2481,Lycksele,60-69,1584,1516,1494,0.957071,0.943182
24,Västerbotten,2481,Lycksele,70-79,1417,1370,1345,0.966831,0.949188
24,Västerbotten,2481,Lycksele,80-89,707,666,656,0.942008,0.927864
24,Västerbotten,2481,Lycksele,90 eller äldre,143,137,123,0.958042,0.86014
24,Västerbotten,2482,Skellefteå,16-17,2479,1504,90,0.606696,0.036305
24,Västerbotten,2482,Skellefteå,18-29,9712,7070,2720,0.727965,0.280066
24,Västerbotten,2482,Skellefteå,30-39,8514,6938,4205,0.814893,0.493892
24,Västerbotten,2482,Skellefteå,40-49,8696,7712,6179,0.886845,0.710557
24,Västerbotten,2482,Skellefteå,50-59,9206,8486,7981,0.92179,0.866935
24,Västerbotten,2482,Skellefteå,60-69,9331,8879,8693,0.951559,0.931626
24,Västerbotten,2482,Skellefteå,70-79,8227,7958,7828,0.967303,0.951501
24,Västerbotten,2482,Skellefteå,80-89,3953,3798,3735,0.960789,0.944852
24,Västerbotten,2482,Skellefteå,90 eller äldre,710,668,639,0.940845,0.9
25,Norrbotten,2505,Arvidsjaur,16-17,183,126,11,0.688525,0.060109
25,Norrbotten,2505,Arvidsjaur,18-29,749,542,287,0.723632,0.383178
25,Norrbotten,2505,Arvidsjaur,30-39,726,573,389,0.789256,0.535813
25,Norrbotten,2505,Arvidsjaur,40-49,623,548,485,0.879615,0.778491
25,Norrbotten,2505,Arvidsjaur,50-59,796,721,684,0.905779,0.859296
25,Norrbotten,2505,Arvidsjaur,60-69,854,817,788,0.956674,0.922717
25,Norrbotten,2505,Arvidsjaur,70-79,800,778,754,0.9725,0.9425
25,Norrbotten,2505,Arvidsjaur,80-89,406,395,377,0.972906,0.928571
25,Norrbotten,2505,Arvidsjaur,90 eller äldre,74,71,70,0.959459,0.945946
25,Norrbotten,2506,Arjeplog,16-17,71,29,.,0.408451,.
25,Norrbotten,2506,Arjeplog,18-29,307,218,169,0.710098,0.550489
25,Norrbotten,2506,Arjeplog,30-39,305,247,197,0.809836,0.645902
25,Norrbotten,2506,Arjeplog,40-49,271,221,207,0.815498,0.763838
25,Norrbotten,2506,Arjeplog,50-59,382,351,343,0.918848,0.897906
25,Norrbotten,2506,Arjeplog,60-69,418,387,375,0.925837,0.897129
25,Norrbotten,2506,Arjeplog,70-79,346,338,335,0.976879,0.968208
25,Norrbotten,2506,Arjeplog,80-89,202,187,181,0.925743,0.89604
25,Norrbotten,2506,Arjeplog,90 eller äldre,42,40,38,0.952381,0.904762
25,Norrbotten,2510,Jokkmokk,16-17,134,77,13,0.574627,0.097015
25,Norrbotten,2510,Jokkmokk,18-29,591,416,292,0.703892,0.494078
25,Norrbotten,2510,Jokkmokk,30-39,537,395,307,0.735568,0.571695
25,Norrbotten,2510,Jokkmokk,40-49,465,397,351,0.853763,0.754839
25,Norrbotten,2510,Jokkmokk,50-59,713,641,610,0.899018,0.85554
25,Norrbotten,2510,Jokkmokk,60-69,741,686,649,0.925776,0.875843
25,Norrbotten,2510,Jokkmokk,70-79,669,639,600,0.955157,0.896861
25,Norrbotten,2510,Jokkmokk,80-89,307,295,280,0.960912,0.912052
25,Norrbotten,2510,Jokkmokk,90 eller äldre,59,54,49,0.915254,0.830508
25,Norrbotten,2513,Överkalix,16-17,84,29,.,0.345238,.
25,Norrbotten,2513,Överkalix,18-29,364,232,139,0.637363,0.381868
25,Norrbotten,2513,Överkalix,30-39,347,248,154,0.714697,0.443804
25,Norrbotten,2513,Överkalix,40-49,262,216,195,0.824427,0.744275
25,Norrbotten,2513,Överkalix,50-59,423,388,364,0.917258,0.86052
25,Norrbotten,2513,Överkalix,60-69,555,514,497,0.926126,0.895495
25,Norrbotten,2513,Överkalix,70-79,532,510,488,0.958647,0.917293
25,Norrbotten,2513,Överkalix,80-89,280,268,254,0.957143,0.907143
25,Norrbotten,2513,Överkalix,90 eller äldre,50,50,47,1,0.94
25,Norrbotten,2514,Kalix,16-17,492,264,41,0.536585,0.083333
25,Norrbotten,2514,Kalix,18-29,1828,1319,720,0.721554,0.393873
25,Norrbotten,2514,Kalix,30-39,1614,1226,773,0.759603,0.478934
25,Norrbotten,2514,Kalix,40-49,1671,1474,1327,0.882107,0.794135
25,Norrbotten,2514,Kalix,50-59,2226,2030,1927,0.91195,0.865678
25,Norrbotten,2514,Kalix,60-69,2262,2120,2050,0.937224,0.906278
25,Norrbotten,2514,Kalix,70-79,2196,2102,2049,0.957195,0.93306
25,Norrbotten,2514,Kalix,80-89,1097,1036,982,0.944394,0.895169
25,Norrbotten,2514,Kalix,90 eller äldre,187,175,167,0.935829,0.893048
25,Norrbotten,2518,Övertorneå,16-17,122,64,16,0.52459,0.131148
25,Norrbotten,2518,Övertorneå,18-29,440,317,234,0.720455,0.531818
25,Norrbotten,2518,Övertorneå,30-39,332,243,198,0.731928,0.596386
