Län,Län_namn,Kommun,Kommun_namn,Ålder,Befolkning,Antal minst 1 dos,Antal färdigvaccinerade,Andel minst 1 dos,Andel färdigvaccinerade,,
12,Skåne,1281,Lund,50-59,13754,12483,12085,0.907591,0.878653,,
12,Skåne,1281,Lund,60-69,11491,10675,10473,0.928988,0.911409,,
12,Skåne,1281,Lund,70-79,10790,10291,10144,0.953753,0.940130,,
12,Skåne,1281,Lund,80-89,4791,4573,4471,0.954498,0.933208,,
12,Skåne,1281,Lund,90 eller äldre,1273,1178,1131,0.925373,0.888452,,
12,Skåne,1282,Landskrona,16-17,975,494,190,0.506667,0.194872,,
12,Skåne,1282,Landskrona,18-29,6094,3508,2680,0.575648,0.439777,,
12,Skåne,1282,Landskrona,30-39,6187,3916,3353,0.632940,0.541943,,
12,Skåne,1282,Landskrona,40-49,5852,4398,4059,0.751538,0.693609,,
12,Skåne,1282,Landskrona,50-59,5941,5021,4790,0.845144,0.806262,,
12,Skåne,1282,Landskrona,60-69,5033,4474,4402,0.888933,0.874627,,
12,Skåne,1282,Landskrona,70-79,4876,4517,4447,0.926374,0.912018,,
12,Skåne,1282,Landskrona,80-89,2127,1954,1923,0.918665,0.904090,,
12,Skåne,1282,Landskrona,90 eller äldre,526,474,455,0.901141,0.865019,,
12,Skåne,1283,Helsingborg,16-17,3363,1898,892,0.564377,0.265239,,
12,Skåne,1283,Helsingborg,18-29,22385,13907,11173,0.621264,0.499129,,
12,Skåne,1283,Helsingborg,30-39,20777,13704,11919,0.659575,0.573663,,
12,Skåne,1283,Helsingborg,40-49,18867,14612,13533,0.774474,0.717284,,
12,Skåne,1283,Helsingborg,50-59,19514,16492,15832,0.845137,0.811315,,
12,Skåne,1283,Helsingborg,60-69,15567,13844,13523,0.889317,0.868697,,
12,Skåne,1283,Helsingborg,70-79,13675,12622,12380,0.922998,0.905302,,
12,Skåne,1283,Helsingborg,80-89,6569,6005,5819,0.914142,0.885827,,
12,Skåne,1283,Helsingborg,90 eller äldre,1715,1528,1458,0.890962,0.850146,,
12,Skåne,1284,Höganäs,16-17,665,499,232,0.750376,0.348872,,
12,Skåne,1284,Höganäs,18-29,2738,1828,1452,0.667641,0.530314,,
12,Skåne,1284,Höganäs,30-39,2604,1998,1807,0.767281,0.693932,,
12,Skåne,1284,Höganäs,40-49,3469,2996,2850,0.863649,0.821562,,
12,Skåne,1284,Höganäs,50-59,3723,3321,3246,0.892023,0.871878,,
12,Skåne,1284,Höganäs,60-69,3280,3071,3018,0.936280,0.920122,,
12,Skåne,1284,Höganäs,70-79,3847,3697,3637,0.961009,0.945412,,
12,Skåne,1284,Höganäs,80-89,1727,1636,1601,0.947307,0.927041,,
12,Skåne,1284,Höganäs,90 eller äldre,430,383,366,0.890698,0.851163,,
12,Skåne,1285,Eslöv,16-17,864,504,262,0.583333,0.303241,,
12,Skåne,1285,Eslöv,18-29,4599,3184,2401,0.692324,0.522070,,
12,Skåne,1285,Eslöv,30-39,4468,3295,2865,0.737466,0.641226,,
12,Skåne,1285,Eslöv,40-49,4440,3666,3446,0.825676,0.776126,,
12,Skåne,1285,Eslöv,50-59,4614,3997,3817,0.866277,0.827265,,
12,Skåne,1285,Eslöv,60-69,3522,3171,3096,0.900341,0.879046,,
12,Skåne,1285,Eslöv,70-79,3132,2894,2830,0.924010,0.903576,,
12,Skåne,1285,Eslöv,80-89,1539,1444,1401,0.938272,0.910331,,
12,Skåne,1285,Eslöv,90 eller äldre,379,342,326,0.902375,0.860158,,
12,Skåne,1286,Ystad,16-17,641,481,260,0.750390,0.405616,,
12,Skåne,1286,Ystad,18-29,3616,2741,2284,0.758020,0.631637,,
12,Skåne,1286,Ystad,30-39,3292,2687,2430,0.816221,0.738153,,
12,Skåne,1286,Ystad,40-49,3484,3040,2856,0.872560,0.819747,,
12,Skåne,1286,Ystad,50-59,4050,3655,3482,0.902469,0.859753,,
12,Skåne,1286,Ystad,60-69,4197,3934,3859,0.937336,0.919466,,
12,Skåne,1286,Ystad,70-79,4383,4193,4118,0.956651,0.939539,,
12,Skåne,1286,Ystad,80-89,1987,1878,1841,0.945143,0.926522,,
12,Skåne,1286,Ystad,90 eller äldre,550,497,475,0.903636,0.863636,,
12,Skåne,1287,Trelleborg,16-17,1079,668,340,0.619092,0.315107,,
12,Skåne,1287,Trelleborg,18-29,5705,3834,3111,0.672042,0.545311,,
12,Skåne,1287,Trelleborg,30-39,5750,4081,3612,0.709739,0.628174,,
12,Skåne,1287,Trelleborg,40-49,5693,4545,4291,0.798349,0.753733,,
12,Skåne,1287,Trelleborg,50-59,6410,5532,5365,0.863027,0.836973,,
12,Skåne,1287,Trelleborg,60-69,5182,4733,4641,0.913354,0.895600,,
12,Skåne,1287,Trelleborg,70-79,4939,4640,4557,0.939461,0.922656,,
12,Skåne,1287,Trelleborg,80-89,2384,2215,2172,0.929111,0.911074,,
12,Skåne,1287,Trelleborg,90 eller äldre,563,510,494,0.905861,0.877442,,
12,Skåne,1290,Kristianstad,16-17,2039,1254,774,0.615007,0.379598,,
12,Skåne,1290,Kristianstad,18-29,12234,8379,6947,0.684895,0.567844,,
12,Skåne,1290,Kristianstad,30-39,10788,8108,7237,0.751576,0.670838,,
12,Skåne,1290,Kristianstad,40-49,10141,8460,7911,0.834237,0.780101,,
12,Skåne,1290,Kristianstad,50-59,11055,9750,9132,0.881954,0.826052,,
12,Skåne,1290,Kristianstad,60-69,9728,9002,8813,0.925370,0.905942,,
12,Skåne,1290,Kristianstad,70-79,9197,8674,8463,0.943134,0.920191,,
12,Skåne,1290,Kristianstad,80-89,4581,4324,4237,0.943899,0.924907,,
12,Skåne,1290,Kristianstad,90 eller äldre,1201,1094,1061,0.910908,0.883430,,
12,Skåne,1291,Simrishamn,16-17,350,204,103,0.582857,0.294286,,
12,Skåne,1291,Simrishamn,18-29,2025,1303,1097,0.643457,0.541728,,
12,Skåne,1291,Simrishamn,30-39,1680,1165,1032,0.693452,0.614286,,
12,Skåne,1291,Simrishamn,40-49,1762,1438,1272,0.816118,0.721907,,
12,Skåne,1291,Simrishamn,50-59,2521,2206,2009,0.875050,0.796906,,
12,Skåne,1291,Simrishamn,60-69,3079,2853,2785,0.926600,0.904514,,
12,Skåne,1291,Simrishamn,70-79,3385,3207,3161,0.947415,0.933826,,
12,Skåne,1291,Simrishamn,80-89,1544,1464,1426,0.948187,0.923575,,
12,Skåne,1291,Simrishamn,90 eller äldre,368,345,334,0.937500,0.907609,,
12,Skåne,1292,Ängelholm,16-17,1007,701,362,0.696127,0.359484,,
12,Skåne,1292,Ängelholm,18-29,5111,3750,3156,0.733712,0.617492,,
12,Skåne,1292,Ängelholm,30-39,5123,3924,3599,0.765957,0.702518,,
12,Skåne,1292,Ängelholm,40-49,5163,4313,4120,0.835367,0.797986,,
12,Skåne,1292,Ängelholm,50-59,5775,5144,5004,0.890736,0.866494,,
12,Skåne,1292,Ängelholm,60-69,5001,4636,4553,0.927015,0.910418,,
12,Skåne,1292,Ängelholm,70-79,5085,4849,4744,0.953589,0.932940,,
12,Skåne,1292,Ängelholm,80-89,2485,2347,2279,0.944467,0.917103,,
12,Skåne,1292,Ängelholm,90 eller äldre,748,677,646,0.905080,0.863636,,
12,Skåne,1293,Hässleholm,16-17,1158,675,376,0.582902,0.324698,,
12,Skåne,1293,Hässleholm,18-29,6918,4625,3805,0.668546,0.550014,,
12,Skåne,1293,Hässleholm,30-39,6290,4409,3913,0.700954,0.622099,,
12,Skåne,1293,Hässleholm,40-49,6032,4764,4474,0.789788,0.741711,,
12,Skåne,1293,Hässleholm,50-59,6962,5982,5713,0.859236,0.820598,,
12,Skåne,1293,Hässleholm,60-69,5966,5378,5258,0.901442,0.881328,,
12,Skåne,1293,Hässleholm,70-79,5925,5527,5361,0.932827,0.904810,,
12,Skåne,1293,Hässleholm,80-89,3075,2875,2784,0.934959,0.905366,,
12,Skåne,1293,Hässleholm,90 eller äldre,899,801,775,0.890990,0.862069,,
13,Halland,1315,Hylte,16-17,271,171,122,0.630996,0.450185,,
13,Halland,1315,Hylte,18-29,1309,847,718,0.647059,0.548510,,
13,Halland,1315,Hylte,30-39,1245,838,740,0.673092,0.594378,,
13,Halland,1315,Hylte,40-49,1187,943,885,0.794440,0.745577,,
13,Halland,1315,Hylte,50-59,1407,1193,1148,0.847903,0.815920,,
13,Halland,1315,Hylte,60-69,1294,1132,1111,0.874807,0.858578,,
13,Halland,1315,Hylte,70-79,1140,1048,1035,0.919298,0.907895,,
13,Halland,1315,Hylte,80-89,583,570,561,0.977702,0.962264,,
13,Halland,1315,Hylte,90 eller äldre,178,165,154,0.926966,0.865169,,
13,Halland,1380,Halmstad,16-17,2365,1529,1264,0.646512,0.534461,,
13,Halland,1380,Halmstad,18-29,15778,11541,10468,0.731462,0.663455,,
13,Halland,1380,Halmstad,30-39,14005,10460,9758,0.746876,0.696751,,
13,Halland,1380,Halmstad,40-49,12230,10225,9883,0.836059,0.808095,,
13,Halland,1380,Halmstad,50-59,12893,11452,11210,0.888234,0.869464,,
13,Halland,1380,Halmstad,60-69,11114,10197,10075,0.917491,0.906514,,
13,Halland,1380,Halmstad,70-79,10445,9916,9829,0.949354,0.941024,,
13,Halland,1380,Halmstad,80-89,5302,5010,4924,0.944926,0.928706,,
13,Halland,1380,Halmstad,90 eller äldre,1373,1261,1200,0.918427,0.873999,,
13,Halland,1381,Laholm,16-17,590,335,262,0.567797,0.444068,,
13,Halland,1381,Laholm,18-29,3038,2009,1779,0.661290,0.585583,,
13,Halland,1381,Laholm,30-39,2932,2141,1989,0.730218,0.678377,,
13,Halland,1381,Laholm,40-49,2964,2460,2366,0.829960,0.798246,,
13,Halland,1381,Laholm,50-59,3382,2925,2875,0.864873,0.850089,,
13,Halland,1381,Laholm,60-69,3416,3149,3106,0.921838,0.909251,,
13,Halland,1381,Laholm,70-79,3352,3186,3167,0.950477,0.944809,,
13,Halland,1381,Laholm,80-89,1468,1387,1373,0.944823,0.935286,,
13,Halland,1381,Laholm,90 eller äldre,387,356,347,0.919897,0.896641,,
13,Halland,1382,Falkenberg,16-17,964,625,481,0.648340,0.498963,,
13,Halland,1382,Falkenberg,18-29,5991,4177,3755,0.697212,0.626773,,
13,Halland,1382,Falkenberg,30-39,5523,4174,3897,0.755749,0.705595,,
13,Halland,1382,Falkenberg,40-49,5204,4382,4227,0.842045,0.812260,,
13,Halland,1382,Falkenberg,50-59,5856,5204,5102,0.888661,0.871243,,
13,Halland,1382,Falkenberg,60-69,5616,5251,5187,0.935007,0.923611,,
13,Halland,1382,Falkenberg,70-79,5499,5220,5160,0.949264,0.938352,,
13,Halland,1382,Falkenberg,80-89,2670,2566,2532,0.961049,0.948315,,
13,Halland,1382,Falkenberg,90 eller äldre,718,680,665,0.947075,0.926184,,
13,Halland,1383,Varberg,16-17,1443,1042,840,0.722107,0.582121,,
13,Halland,1383,Varberg,18-29,8030,6217,5623,0.774222,0.700249,,
13,Halland,1383,Varberg,30-39,7994,6558,6136,0.820365,0.767576,,
13,Halland,1383,Varberg,40-49,7760,6796,6586,0.875773,0.848711,,
13,Halland,1383,Varberg,50-59,8326,7609,7435,0.913884,0.892986,,
13,Halland,1383,Varberg,60-69,8023,7558,7454,0.942042,0.929079,,
13,Halland,1383,Varberg,70-79,7882,7610,7515,0.965491,0.953438,,
13,Halland,1383,Varberg,80-89,3527,3377,3313,0.957471,0.939325,,
13,Halland,1383,Varberg,90 eller äldre,973,906,865,0.931141,0.889003,,
13,Halland,1384,Kungsbacka,16-17,2474,1880,1516,0.759903,0.612773,,
13,Halland,1384,Kungsbacka,18-29,10138,7641,6905,0.753699,0.681101,,
13,Halland,1384,Kungsbacka,30-39,9096,7677,7234,0.843997,0.795295,,
13,Halland,1384,Kungsbacka,40-49,11589,10424,10095,0.899474,0.871085,,
13,Halland,1384,Kungsbacka,50-59,12444,11395,11147,0.915702,0.895773,,
13,Halland,1384,Kungsbacka,60-69,8737,8249,8123,0.944146,0.929724,,
13,Halland,1384,Kungsbacka,70-79,8571,8251,8173,0.962665,0.953564,,
13,Halland,1384,Kungsbacka,80-89,4183,4012,3965,0.959120,0.947884,,
13,Halland,1384,Kungsbacka,90 eller äldre,961,914,891,0.951093,0.927159,,
14,Västra Götaland,1401,Härryda,16-17,1096,802,67,0.731752,0.061131,,
14,Västra Götaland,1401,Härryda,18-29,4274,3136,2290,0.733739,0.535798,,
14,Västra Götaland,1401,Härryda,30-39,4342,3568,2891,0.821741,0.665822,,
14,Västra Götaland,1401,Härryda,40-49,6041,5362,4864,0.887601,0.805165,,
14,Västra Götaland,1401,Härryda,50-59,5495,4941,4670,0.899181,0.849864,,
14,Västra Götaland,1401,Härryda,60-69,3641,3354,3218,0.921176,0.883823,,
14,Västra Götaland,1401,Härryda,70-79,3175,3040,2979,0.957480,0.938268,,
14,Västra Götaland,1401,Härryda,80-89,1427,1370,1317,0.960056,0.922915,,
14,Västra Götaland,1401,Härryda,90 eller äldre,346,327,305,0.945087,0.881503,,
14,Västra Götaland,1402,Partille,16-17,975,653,74,0.669744,0.075897,,
14,Västra Götaland,1402,Partille,18-29,5113,3414,2504,0.667710,0.489732,,
14,Västra Götaland,1402,Partille,30-39,5301,4195,3399,0.791360,0.641200,,
14,Västra Götaland,1402,Partille,40-49,5634,4800,4297,0.851970,0.762691,,
14,Västra Götaland,1402,Partille,50-59,5192,4586,4325,0.883282,0.833012,,
14,Västra Götaland,1402,Partille,60-69,3924,3606,3481,0.918960,0.887105,,
14,Västra Götaland,1402,Partille,70-79,3211,3070,2999,0.956088,0.933977,,
14,Västra Götaland,1402,Partille,80-89,1592,1493,1463,0.937814,0.918970,,
14,Västra Götaland,1402,Partille,90 eller äldre,447,415,395,0.928412,0.883669,,
14,Västra Götaland,1407,Öckerö,16-17,345,233,15,0.675362,0.043478,,
14,Västra Götaland,1407,Öckerö,18-29,1522,1116,778,0.733246,0.511170,,
14,Västra Götaland,1407,Öckerö,30-39,1155,898,657,0.777489,0.568831,,
14,Västra Götaland,1407,Öckerö,40-49,1507,1333,1160,0.884539,0.769741,,
14,Västra Götaland,1407,Öckerö,50-59,1904,1752,1663,0.920168,0.873424,,
14,Västra Götaland,1407,Öckerö,60-69,1742,1628,1577,0.934558,0.905281,,
14,Västra Götaland,1407,Öckerö,70-79,1714,1668,1615,0.973162,0.942240,,
14,Västra Götaland,1407,Öckerö,80-89,751,731,704,0.973369,0.937417,,
14,Västra Götaland,1407,Öckerö,90 eller äldre,167,159,145,0.952096,0.868263,,
14,Västra Götaland,1415,Stenungsund,16-17,764,533,93,0.697644,0.121728,,
14,Västra Götaland,1415,Stenungsund,18-29,3434,2491,1703,0.725393,0.495923,,
14,Västra Götaland,1415,Stenungsund,30-39,3227,2565,1942,0.794856,0.601797,,
14,Västra Götaland,1415,Stenungsund,40-49,3550,3045,2651,0.857746,0.746761,,
14,Västra Götaland,1415,Stenungsund,50-59,3826,3396,3137,0.887611,0.819916,,
14,Västra Götaland,1415,Stenungsund,60-69,2830,2604,2485,0.920141,0.878092,,
14,Västra Götaland,1415,Stenungsund,70-79,2682,2531,2458,0.943699,0.916480,,
14,Västra Götaland,1415,Stenungsund,80-89,1380,1268,1208,0.918841,0.875362,,
14,Västra Götaland,1415,Stenungsund,90 eller äldre,268,228,201,0.850746,0.750000,,
14,Västra Götaland,1419,Tjörn,16-17,328,233,57,0.710366,0.173780,,
14,Västra Götaland,1419,Tjörn,18-29,1651,1213,939,0.734706,0.568746,,
14,Västra Götaland,1419,Tjörn,30-39,1705,1372,1130,0.804692,0.662757,,
14,Västra Götaland,1419,Tjörn,40-49,1784,1543,1386,0.864910,0.776906,,
14,Västra Götaland,1419,Tjörn,50-59,2141,2007,1929,0.937412,0.900981,,
14,Västra Götaland,1419,Tjörn,60-69,2308,2238,2187,0.969671,0.947574,,
14,Västra Götaland,1419,Tjörn,70-79,2357,2289,2256,0.971150,0.957149,,
14,Västra Götaland,1419,Tjörn,80-89,992,958,932,0.965726,0.939516,,
14,Västra Götaland,1419,Tjörn,90 eller äldre,225,209,190,0.928889,0.844444,,
14,Västra Götaland,1421,Orust,16-17,306,215,41,0.702614,0.133987,,
14,Västra Götaland,1421,Orust,18-29,1630,1178,874,0.722699,0.536196,,
14,Västra Götaland,1421,Orust,30-39,1418,1070,847,0.754584,0.597320,,
14,Västra Götaland,1421,Orust,40-49,1616,1359,1212,0.840965,0.750000,,
14,Västra Götaland,1421,Orust,50-59,2149,1878,1775,0.873895,0.825966,,
14,Västra Götaland,1421,Orust,60-69,2349,2185,2128,0.930183,0.905917,,
14,Västra Götaland,1421,Orust,70-79,2399,2284,2231,0.952063,0.929971,,
14,Västra Götaland,1421,Orust,80-89,1025,986,974,0.961951,0.950244,,
14,Västra Götaland,1421,Orust,90 eller äldre,229,218,213,0.951965,0.930131,,
14,Västra Götaland,1427,Sotenäs,16-17,150,103,22,0.686667,0.146667,,
14,Västra Götaland,1427,Sotenäs,18-29,925,657,532,0.710270,0.575135,,
14,Västra Götaland,1427,Sotenäs,30-39,840,626,521,0.745238,0.620238,,
14,Västra Götaland,1427,Sotenäs,40-49,962,828,760,0.860707,0.790021,,
14,Västra Götaland,1427,Sotenäs,50-59,1247,1134,1106,0.909383,0.886929,,
14,Västra Götaland,1427,Sotenäs,60-69,1481,1455,1426,0.982444,0.962863,,
14,Västra Götaland,1427,Sotenäs,70-79,1607,1588,1574,0.988177,0.979465,,
14,Västra Götaland,1427,Sotenäs,80-89,610,586,574,0.960656,0.940984,,
14,Västra Götaland,1427,Sotenäs,90 eller äldre,189,184,180,0.973545,0.952381,,
14,Västra Götaland,1430,Munkedal,16-17,245,171,36,0.697959,0.146939,,
14,Västra Götaland,1430,Munkedal,18-29,1300,872,659,0.670769,0.506923,,
14,Västra Götaland,1430,Munkedal,30-39,1270,954,802,0.751181,0.631496,,
14,Västra Götaland,1430,Munkedal,40-49,1175,952,881,0.810213,0.749787,,
14,Västra Götaland,1430,Munkedal,50-59,1345,1188,1138,0.883271,0.846097,,
14,Västra Götaland,1430,Munkedal,60-69,1319,1221,1187,0.925701,0.899924,,
14,Västra Götaland,1430,Munkedal,70-79,1300,1235,1208,0.950000,0.929231,,
14,Västra Götaland,1430,Munkedal,80-89,633,596,582,0.941548,0.919431,,
14,Västra Götaland,1430,Munkedal,90 eller äldre,172,158,150,0.918605,0.872093,,
14,Västra Götaland,1435,Tanum,16-17,267,187,67,0.700375,0.250936,,
14,Västra Götaland,1435,Tanum,18-29,1407,1062,831,0.754797,0.590618,,
14,Västra Götaland,1435,Tanum,30-39,1365,1053,905,0.771429,0.663004,,
14,Västra Götaland,1435,Tanum,40-49,1393,1185,1087,0.850682,0.780330,,
14,Västra Götaland,1435,Tanum,50-59,1663,1509,1458,0.907396,0.876729,,
14,Västra Götaland,1435,Tanum,60-69,1890,1800,1753,0.952381,0.927513,,
14,Västra Götaland,1435,Tanum,70-79,1908,1829,1793,0.958595,0.939727,,
14,Västra Götaland,1435,Tanum,80-89,810,773,741,0.954321,0.914815,,
14,Västra Götaland,1435,Tanum,90 eller äldre,228,216,194,0.947368,0.850877,,
14,Västra Götaland,1438,Dals-Ed,16-17,106,78,6,0.735849,0.056604,,
14,Västra Götaland,1438,Dals-Ed,18-29,599,449,135,0.749583,0.225376,,
14,Västra Götaland,1438,Dals-Ed,30-39,537,440,165,0.819367,0.307263,,
14,Västra Götaland,1438,Dals-Ed,40-49,509,427,170,0.838900,0.333988,,
14,Västra Götaland,1438,Dals-Ed,50-59,615,549,489,0.892683,0.795122,,
14,Västra Götaland,1438,Dals-Ed,60-69,561,516,489,0.919786,0.871658,,
14,Västra Götaland,1438,Dals-Ed,70-79,670,647,619,0.965672,0.923881,,
14,Västra Götaland,1438,Dals-Ed,80-89,354,343,326,0.968927,0.920904,,
14,Västra Götaland,1438,Dals-Ed,90 eller äldre,68,65,62,0.955882,0.911765,,
14,Västra Götaland,1439,Färgelanda,16-17,157,119,.,0.757962,.,,
14,Västra Götaland,1439,Färgelanda,18-29,833,566,.,0.679472,.,,
14,Västra Götaland,1439,Färgelanda,30-39,709,536,241,0.755994,0.339915,,
14,Västra Götaland,1439,Färgelanda,40-49,738,595,343,0.806233,0.464770,,
14,Västra Götaland,1439,Färgelanda,50-59,896,783,717,0.873884,0.800223,,
14,Västra Götaland,1439,Färgelanda,60-69,909,832,794,0.915292,0.873487,,
14,Västra Götaland,1439,Färgelanda,70-79,835,781,753,0.935329,0.901796,,
14,Västra Götaland,1439,Färgelanda,80-89,390,376,364,0.964103,0.933333,,
14,Västra Götaland,1439,Färgelanda,90 eller äldre,92,86,80,0.934783,0.869565,,
14,Västra Götaland,1440,Ale,16-17,820,483,71,0.589024,0.086585,,
14,Västra Götaland,1440,Ale,18-29,4170,2779,2020,0.666427,0.484412,,
14,Västra Götaland,1440,Ale,30-39,4452,3312,2680,0.743935,0.601977,,
14,Västra Götaland,1440,Ale,40-49,4485,3735,3291,0.832776,0.733779,,
14,Västra Götaland,1440,Ale,50-59,4095,3576,3289,0.873260,0.803175,,
14,Västra Götaland,1440,Ale,60-69,2845,2604,2471,0.915290,0.868541,,
